|ACCOCI|ASSETS|ASSETSC|ASSETSNC|BVPS|CAPEX|CASHNEQ|CASHNEQUSD|COR|CURRENTRATIO|DE|DEBT|DEBTUSD|DEPAMOR|DILUTIONRATIO|DPS|Date|EBIT|EBITDA|EBITDAUSD|EBITUSD|EBT|EPS|EPSDIL|EPSUSD|EQUITY|EQUITYUSD|FCF|FCFPS|GP|INTANGIBLES|INTEXP|INVCAP|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|NCF|NCFCOMMON|NCFDEBT|NCFDIV|NCFF|NCFI|NCFO|NCFX|NETINC|NETINCCMN|NETINCCMNUSD|NETINCDIS|PAYABLES|PREFDIVIS|RECEIVABLES|RETEARN|REVENUE|REVENUEUSD|RND|SGNA|SHARESWA|SHARESWADIL|SYMBOL|TANGIBLES|TAXEXP|TBVPS|WORKINGCAPITAL
1|1376000.0|460785000.0|215141000.0|245644000.0|4.26622226|-9109000.0|35771000.0|35771000.0|133206000.0|3.89684653|0.56860309|95472000.0|95472000.0|35460000.0|1.0|0.0|2010-12-31|-357000.0|35103000.0|35103000.0|-357000.0|-8063000.0|-0.15|-0.15|-0.15|293755000.0|293755000.0|38866000.0|0.56445335|177540000.0|0.0|7706000.0|465277000.0|49373000.0|167030000.0|55209000.0|111821000.0|-30158000.0|-1182000.0|-143993000.0|0.0|-144759000.0|66211000.0|47975000.0|415000.0|-10233000.0|-10233000.0|-10233000.0|0.0|44259000.0|0.0|52281000.0|-450533000.0|310746000.0|310746000.0|67934000.0|114773000.0|68856000.0|68856000.0|AFFX|460785000.0|2170000.0|6.69200941|159932000.0
2|2492000.0|438015000.0|314587000.0|123428000.0|3.87761897|-8536000.0|202629000.0|202629000.0|110952000.0|5.75892432|0.59374386|95469000.0|95469000.0|32309000.0|1.0|0.0|2011-12-31|-22943000.0|9366000.0|9366000.0|-22943000.0|-26756000.0|-0.4|-0.4|-0.4|274834000.0|274834000.0|30801000.0|0.43456975|156522000.0|0.0|3813000.0|276229000.0|42851000.0|163181000.0|54626000.0|108555000.0|166453000.0|-683000.0|-3000.0|0.0|-486000.0|127634000.0|39337000.0|-32000.0|-28161000.0|-28161000.0|-28161000.0|0.0|44774000.0|0.0|44021000.0|-478694000.0|267474000.0|267474000.0|63591000.0|109572000.0|70877000.0|70877000.0|AFFX|438015000.0|1405000.0|6.17993143|259961000.0
3|6302000.0|544294000.0|172805000.0|371489000.0|3.94268848|-5019000.0|26370000.0|26370000.0|132135000.0|2.29120537|0.96374801|182131000.0|182131000.0|36068000.0|1.0|0.0|2012-12-31|-39356000.0|-3288000.0|-3288000.0|-39356000.0|-46549000.0|-0.15|-0.15|-0.15|277171000.0|277171000.0|-1288000.0|-0.01832148|163488000.0|312454000.0|7193000.0|312180000.0|84463000.0|267123000.0|75421000.0|191702000.0|-176266000.0|276000.0|78224000.0|0.0|78500000.0|-258933000.0|3731000.0|436000.0|-10696000.0|-10696000.0|-10696000.0|0.0|50355000.0|0.0|53893000.0|-489390000.0|295623000.0|295623000.0|57881000.0|142853000.0|70300000.0|70300000.0|AFFX|231840000.0|-35853000.0|3.29786629|97384000.0
4|8392000.0|504511000.0|175736000.0|328775000.0|3.80099663|-5544000.0|57128000.0|57128000.0|149361000.0|2.28394677|0.8579141|144450000.0|144450000.0|38988000.0|1.0|0.0|2013-12-31|-2455000.0|36533000.0|36533000.0|-2455000.0|-15166000.0|-0.23|-0.23|-0.23|271547000.0|271547000.0|48040000.0|0.67244299|181038000.0|292703000.0|12711000.0|222186000.0|64031000.0|232964000.0|76944000.0|156020000.0|31457000.0|825000.0|-38761000.0|0.0|-37936000.0|15652000.0|53584000.0|157000.0|-16327000.0|-16327000.0|-16327000.0|0.0|45534000.0|0.0|50862000.0|-505717000.0|330399000.0|330399000.0|47670000.0|141430000.0|71441000.0|71441000.0|AFFX|211808000.0|1161000.0|2.96479613|98792000.0
5|-612000.0|486548000.0|190470000.0|296078000.0|3.72021256|-7804000.0|79923000.0|79923000.0|143158000.0|2.87402109|0.78663151|127950000.0|127950000.0|30677000.0|1.0|0.0|2014-12-31|2775000.0|33452000.0|33452000.0|2775000.0|-3598000.0|-0.05|-0.05|-0.05|272327000.0|272327000.0|35679000.0|0.48740472|205861000.0|262361000.0|6373000.0|205941000.0|56632000.0|214221000.0|66273000.0|147948000.0|22795000.0|1207000.0|-16500000.0|0.0|-15293000.0|-4671000.0|43483000.0|-724000.0|-3834000.0|-3834000.0|-3834000.0|0.0|53063000.0|0.0|46896000.0|-509551000.0|349019000.0|349019000.0|50227000.0|148411000.0|73202000.0|73202000.0|AFFX|224187000.0|236000.0|3.06258026|124197000.0
6|-9380000.0|546891000.0|259523000.0|287368000.0|4.35822564|-10988000.0|88767000.0|88767000.0|130545000.0|3.78081932|0.6120446999999999|124088000.0|124088000.0|21838000.0|1.03680532|0.0|2015-12-31|17455000.0|39293000.0|39293000.0|17455000.0|10846000.0|0.13|0.13|0.13|339253000.0|339253000.0|25546000.0|0.32817759|229241000.0|256937000.0|6609000.0|256633000.0|56338000.0|207638000.0|68642000.0|138996000.0|8844000.0|50429000.0|-4116000.0|0.0|46146000.0|-73166000.0|36534000.0|-670000.0|10113000.0|10113000.0|10113000.0|0.0|56037000.0|0.0|58970000.0|-499438000.0|359786000.0|359786000.0|52900000.0|149638000.0|77842000.0|80707000.0|AFFX|289954000.0|733000.0|3.72490429|190881000.0
0|163000000.0|27683000000.0|||32.67934313|-61000000.0|1120000000.0|1120000000.0|2791000000.0||6.28510976|828000000.0|828000000.0|198000000.0|1.00950735|0.52|2009-12-31|868000000.0|1066000000.0|1066000000.0|868000000.0|801000000.0|4.49|4.45|4.49|3781000000.0|3781000000.0|854000000.0|7.38115817|1529000000.0|208000000.0|67000000.0|27183000000.0|0.0|23764000000.0|||-144000000.0|-66000000.0|-204000000.0|-60000000.0|-276000000.0|-783000000.0|915000000.0|0.0|519000000.0|519000000.0|519000000.0|0.0|462000000.0|0.0|1709000000.0|2274000000.0|4320000000.0|4320000000.0|0.0|650000000.0|115700000.0|116800000.0|AFG|27475000000.0|282000000.0|237.46758859|
1|479000000.0|32454000000.0|||40.93406593|-70000000.0|1099000000.0|1099000000.0|3056000000.0||6.22684564|952000000.0|952000000.0|202000000.0|1.01190476|0.58|2010-12-31|828000000.0|1030000000.0|1030000000.0|828000000.0|750000000.0|4.41|4.36|4.41|4470000000.0|4470000000.0|794000000.0|7.27106227|1441000000.0|186000000.0|78000000.0|32121000000.0|0.0|27834000000.0|||-21000000.0|-260000000.0|120000000.0|-63000000.0|820000000.0|-1705000000.0|864000000.0|0.0|482000000.0|482000000.0|482000000.0|0.0|320000000.0|0.0|1631000000.0|2720000000.0|4497000000.0|4497000000.0|0.0|614000000.0|109200000.0|110500000.0|AFG|32268000000.0|268000000.0|295.49450549|
2|580000000.0|35838000000.0|||43.54392892|-83000000.0|1324000000.0|1324000000.0|3449000000.0||7.09158921|934000000.0|934000000.0|180000000.0|1.01579467|0.66|2011-12-31|655000000.0|835000000.0|835000000.0|655000000.0|581000000.0|3.37|3.32|3.37|4411000000.0|4411000000.0|584000000.0|5.76505429|1194000000.0|186000000.0|74000000.0|35262000000.0|0.0|31281000000.0|||225000000.0|-276000000.0|-18000000.0|-67000000.0|1997000000.0|-2439000000.0|667000000.0|0.0|342000000.0|342000000.0|342000000.0|0.0|475000000.0|0.0|1869000000.0|2612000000.0|4643000000.0|4643000000.0|0.0|491000000.0|101300000.0|102900000.0|AFG|35652000000.0|239000000.0|351.94471866|
3|831000000.0|39171000000.0|||48.59872611|-67000000.0|1705000000.0|1705000000.0|3657000000.0||7.51922237|953000000.0|953000000.0|257000000.0|1.01804671|0.97|2012-12-31|698000000.0|955000000.0|955000000.0|698000000.0|623000000.0|5.18|5.09|5.18|4578000000.0|4578000000.0|750000000.0|7.96178344|1300000000.0|185000000.0|75000000.0|38234000000.0|0.0|34423000000.0|||381000000.0|-369000000.0|7000000.0|-90000000.0|989000000.0|-1425000000.0|817000000.0|0.0|488000000.0|488000000.0|488000000.0|0.0|475000000.0|0.0|1646000000.0|2595000000.0|4957000000.0|4957000000.0|0.0|608000000.0|94200000.0|95900000.0|AFG|38986000000.0|135000000.0|413.8641189|
4|560000000.0|42087000000.0|||51.50055991|-18000000.0|1639000000.0|1639000000.0|3750000000.0||8.11437269|913000000.0|913000000.0|142000000.0|1.0212766|1.81|2013-12-31|778000000.0|920000000.0|920000000.0|778000000.0|707000000.0|5.27|5.16|5.27|4599000000.0|4599000000.0|742000000.0|8.30907055|1353000000.0|185000000.0|71000000.0|41176000000.0|0.0|37318000000.0|||-66000000.0|-16000000.0|-40000000.0|-160000000.0|2089000000.0|-2915000000.0|760000000.0|0.0|471000000.0|471000000.0|471000000.0|0.0|508000000.0|0.0|2001000000.0|2826000000.0|5103000000.0|5103000000.0|0.0|504000000.0|89300000.0|91200000.0|AFG|41902000000.0|236000000.0|469.22732363|
5|727000000.0|47535000000.0|||54.82022472|-33000000.0|1343000000.0|1343000000.0|4478000000.0||8.70690715|1061000000.0|1061000000.0|144000000.0|1.02247191|1.91|2014-12-31|745000000.0|889000000.0|889000000.0|745000000.0|672000000.0|5.07|4.97|5.07|4879000000.0|4879000000.0|1189000000.0|13.35955056|1255000000.0|201000000.0|73000000.0|47052000000.0|0.0|42481000000.0|||-296000000.0|-144000000.0|143000000.0|-167000000.0|2101000000.0|-3619000000.0|1222000000.0|0.0|452000000.0|452000000.0|452000000.0|0.0|645000000.0|0.0|2268000000.0|2912000000.0|5733000000.0|5733000000.0|0.0|474000000.0|89000000.0|91000000.0|AFG|47334000000.0|220000000.0|531.84269663|
6|304000000.0|49837000000.0|||52.42009132|15000000.0|1220000000.0|1220000000.0|4878000000.0||9.81424216|998000000.0|998000000.0|132000000.0|1.02054795|2.03|2015-12-31|621000000.0|753000000.0|753000000.0|621000000.0|547000000.0|4.02|3.94|4.02|4592000000.0|4592000000.0|1372000000.0|15.66210046|1267000000.0|199000000.0|74000000.0|49416000000.0|0.0|45067000000.0|||-123000000.0|-65000000.0|-47000000.0|-176000000.0|3097000000.0|-4577000000.0|1357000000.0|0.0|352000000.0|352000000.0|352000000.0|0.0|591000000.0|0.0|2237000000.0|2987000000.0|6145000000.0|6145000000.0|0.0|516000000.0|87600000.0|89400000.0|AFG|49638000000.0|195000000.0|566.64383562|
0|29000000.0|84106000000.0|||18.04086147|0.0|2323000000.0|2323000000.0|11308000000.0||8.99239634|2599000000.0|2599000000.0|0.0|1.00538204|1.12|2009-12-31|2307000000.0|2307000000.0|2307000000.0|2307000000.0|2235000000.0|3.21|3.19|3.21|8417000000.0|8417000000.0|6161000000.0|13.20538761|6946000000.0|0.0|72000000.0|84382000000.0|0.0|75689000000.0|||1382000000.0|7000000.0|845000000.0|-524000000.0|699000000.0|-5476000000.0|6161000000.0|-2000000.0|1497000000.0|1497000000.0|1497000000.0|0.0|483000000.0|0.0|764000000.0|12410000000.0|18254000000.0|18254000000.0|0.0|3697000000.0|466552000.0|469063000.0|AFL|84106000000.0|738000000.0|180.27143812|
1|862000000.0|101038999999.99997|||23.57165091|0.0|2121000000.0|2121000000.0|12106000000.0||8.13883864|3038000000.0|3038000000.0|0.0|1.0086283|1.14|2010-12-31|3710000000.0|3710000000.0|3710000000.0|3710000000.0|3561000000.0|4.96|4.92|4.96|11056000000.0|11056000000.0|6989000000.0|14.90071167|8626000000.0|0.0|149000000.0|101956000000.0|0.0|89983000000.0|||-202000000.0|-76000000.0|297000000.0|-535000000.0|161000000.0|-7432000000.0|6989000000.0|80000000.0|2328000000.0|2328000000.0|2328000000.0|0.0|191000000.0|0.0|661000000.0|14194000000.0|20732000000.0|20732000000.0|0.0|3958000000.0|469038000.0|473085000.0|AFL|101038999999.99997|1233000000.0|215.41751415|
2|1965000000.0|116236999999.99997|||27.75020953|0.0|2249000000.0|2249000000.0|13749000000.0||7.97860343|3285000000.0|3285000000.0|0.0|1.00611122|1.23|2011-12-31|3146000000.0|3146000000.0|3146000000.0|3146000000.0|2950000000.0|4.16|4.12|4.16|12946000000.0|12946000000.0|10842000000.0|23.24021101|8422000000.0|0.0|196000000.0|117273000000.0|0.0|103291000000.0|||128000000.0|-282000000.0|158000000.0|-552000000.0|64000000.0|-10829000000.0|10842000000.0|51000000.0|1937000000.0|1937000000.0|1937000000.0|0.0|838000000.0|0.0|680000000.0|15148000000.0|22171000000.0|22171000000.0|0.0|4243000000.0|466519000.0|469370000.0|AFL|116236999999.99997|1013000000.0|249.15812646|
3|2715000000.0|131094000000.0|||34.2238063|0.0|2041000000.0|2041000000.0|15330000000.0||7.2046564|4352000000.0|4352000000.0|0.0|1.00518134|1.34|2012-12-31|4563000000.0|4563000000.0|4563000000.0|4563000000.0|4302000000.0|6.14|6.11|6.14|15978000000.0|15978000000.0|14952000000.0|32.02618299|10034000000.0|0.0|261000000.0|133405000000.0|0.0|115116000000.0|||-208000000.0|-86000000.0|1165000000.0|-603000000.0|1945000000.0|-16952000000.0|14952000000.0|-153000000.0|2866000000.0|2866000000.0|2866000000.0|0.0|6277000000.0|0.0|976000000.0|17387000000.0|25364000000.0|25364000000.0|0.0|4354000000.0|466868000.0|469287000.0|AFL|131094000000.0|1436000000.0|280.79457148|
4|-563000000.0|121307000000.00003|||31.47456846|0.0|2543000000.0|2543000000.0|13813000000.0||7.29733242|4897000000.0|4897000000.0|0.0|1.00625616|1.42|2013-12-31|5109000000.0|5109000000.0|5109000000.0|5109000000.0|4816000000.0|6.8|6.76|6.8|14620000000.0|14620000000.0|10547000000.0|22.70603786|10126000000.0|0.0|293000000.0|123661000000.0|0.0|106687000000.0|||502000000.0|-725000000.0|700000000.0|-635000000.0|1136000000.0|-11091000000.0|10547000000.0|-90000000.0|3158000000.0|3158000000.0|3158000000.0|0.0|5820000000.0|0.0|1165000000.0|19885000000.0|23939000000.0|23939000000.0|0.0|3943000000.0|464502000.0|467408000.0|AFL|121307000000.00003|1658000000.0|261.15495735|
5|1979000000.0|119767000000.0|||40.66231682|0.0|4658000000.0|4658000000.0|12937000000.0||5.52787922|5282000000.0|5282000000.0|0.0|1.00619675|1.5|2014-12-31|4808000000.0|4808000000.0|4808000000.0|4808000000.0|4491000000.0|6.54|6.5|6.54|18347000000.0|18347000000.0|6550000000.0|14.51671528|9791000000.0|0.0|317000000.0|120391000000.0|0.0|101420000000.0|||2115000000.0|-1177000000.0|415000000.0|-654000000.0|-147000000.0|-4241000000.0|6550000000.0|-47000000.0|2951000000.0|2951000000.0|2951000000.0|0.0|2193000000.0|0.0|842000000.0|22156000000.0|22728000000.0|22728000000.0|0.0|3875000000.0|451204000.0|454000000.0|AFL|119767000000.0|1540000000.0|265.43869292|
6|625000000.0|118256000000.0|||41.11885644|0.0|4350000000.0|4350000000.0|11746000000.0||5.67811159|4971000000.0|4971000000.0|0.0|1.00584692|1.58|2015-12-31|4151000000.0|4151000000.0|4151000000.0|4151000000.0|3862000000.0|5.88|5.85|5.88|17708000000.0|17708000000.0|6776000000.0|15.7342089|9126000000.0|0.0|289000000.0|118877000000.00003|0.0|100548000000.0|||-308000000.0|-1279000000.0|-274000000.0|-656000000.0|-2187000000.0|-4897000000.0|6776000000.0|0.0|2533000000.0|2533000000.0|2533000000.0|0.0|941000000.0|0.0|705000000.0|24007000000.0|20872000000.0|20872000000.0|0.0|3909000000.0|430654000.0|433172000.0|AFL|118256000000.0|1329000000.0|274.59631166|
0|-17020000.0|3400364000.0|||4.79020073|-5519000.0|234174000.0|234174000.0|327771000.0||4.97192093|332817000.0|332817000.0|8791000.0|1.00876617|0.11|2009-12-31|147566000.0|156357000.0|156357000.0|147566000.0|130682000.0|0.87|0.86|0.87|569392000.0|569392000.0|158894000.0|1.33674894|412440000.0|115828000.0|16884000.0|3383179000.0|0.0|2830972000.0|||39169000.0|-5771000.0|-132551000.0|-13088000.0|-151410000.0|22143000.0|164413000.0|4023000.0|103223000.0|103223000.0|103223000.0|0.0|162435000.0|0.0|1162416000.0|342482000.0|740211000.0|740211000.0|0.0|266511000.0|118866000.0|119908000.0|AFSI|3284536000.0|27459000.0|27.63225817|
1|-266000.0|4182453000.0|||5.46690167|-14722000.0|220324000.0|220324000.0|471481000.0||4.80309806|312756000.0|312756000.0|18429000.0|1.01364219|0.15|2010-12-31|202420000.0|220849000.0|220849000.0|202420000.0|189518000.0|1.08|1.07|1.08|716514000.0|716514000.0|11629000.0|0.08872764|530976000.0|197826000.0|12902000.0|4077059000.0|0.0|3441487000.0|||-31935000.0|1770000.0|154010000.0|-16647000.0|150158000.0|-209670000.0|26351000.0|1226000.0|142465000.0|142465000.0|142465000.0|0.0|277657000.0|0.0|1502993000.0|467694000.0|1002457000.0|1002457000.0|0.0|359212000.0|131064000.0|132852000.0|AFSI|3984627000.0|47053000.0|30.40214704|
2|-9999000.0|5732518000.0|||6.12618147|-38601000.0|442975000.0|442975000.0|678333000.0||5.35869669|447575000.0|447575000.0|19521000.0|1.02402146|0.17|2011-12-31|171490000.0|191011000.0|191011000.0|171490000.0|155411000.0|1.17|1.15|1.17|890563000.0|890563000.0|257432000.0|1.77087432|525471000.0|372786000.0|16079000.0|5364332000.0|0.0|4772257000.0|||213922000.0|5425000.0|14952000.0|-19712000.0|19355000.0|-98861000.0|296033000.0|-2605000.0|170434000.0|170434000.0|170434000.0|0.0|352239000.0|0.0|2031561000.0|617757000.0|1203804000.0|1203804000.0|0.0|388457000.0|145370000.0|148862000.0|AFSI|5359732000.0|-15023000.0|36.86958795|
3|64231000.0|7436511000.0|||7.80767446|-27388000.0|493132000.0|493132000.0|922675000.0||5.40890867|469948000.0|469948000.0|28602000.0|1.03208724|1.59|2012-12-31|227787000.0|256389000.0|256389000.0|227787000.0|199279000.0|1.21|1.17|1.21|1144121000.0|1144121000.0|504067000.0|3.43983813|745499000.0|532839000.0|28508000.0|6880488000.0|0.0|6188446000.0|||7523000.0|8873000.0|67672000.0|-30201000.0|66771000.0|-593973000.0|531455000.0|3270000.0|177987000.0|177987000.0|177987000.0|0.0|541732000.0|0.0|2569657000.0|611664000.0|1668174000.0|1668174000.0|0.0|533714000.0|146538000.0|151240000.0|AFSI|6903672000.0|21292000.0|47.11182082|
4|-8164000.0|11279126000.0|||9.71512075|-39586000.0|930461000.0|930461000.0|1517361000.0||6.73117789|728149000.0|728149000.0|53118000.0|1.05152165|2.3|2013-12-31|414936000.0|468054000.0|468054000.0|414936000.0|380245000.0|1.87|1.78|1.87|1441005000.0|1441005000.0|932573000.0|6.28731982|1180534000.0|665393000.0|34691000.0|10411421000.0|0.0|9699661000.0|||415652000.0|8534000.0|307012000.0|-29236000.0|426860000.0|-986262000.0|972159000.0|2895000.0|282226000.0|278237000.0|278237000.0|0.0|654406000.0|3989000.0|3523823000.0|584996000.0|2697895000.0|2697895000.0|0.0|824779000.0|148326000.0|155968000.0|AFSI|10613733000.0|98019000.0|71.55679382|
5|56123000.0|13847368000.0|||13.59227577|-77172000.0|1088975000.0|1088975000.0|2342619000.0||5.71941709|938898000.0|938898000.0|63093000.0|1.06117465|0.43|2014-12-31|546557000.0|609650000.0|609650000.0|546557000.0|500700000.0|2.89|2.72|2.89|2037020000.0|2037020000.0|1065312000.0|7.1084302|1741712000.0|667681000.0|45857000.0|13029610000.0|0.0|11650567000.0|||72728000.0|-50379000.0|-88026000.0|-55599000.0|-15066000.0|-1038942000.0|1142484000.0|-15748000.0|447014000.0|434276000.0|434276000.0|0.0|687368000.0|12738000.0|4292309000.0|954734000.0|4084331000.0|4084331000.0|0.0|1293273000.0|149866000.0|159034000.0|AFSI|13179687000.0|53686000.0|87.94314254|
6|-130262000.0|17091019000.0|||17.626179999999998|-167510000.0|1312669000.0|1312669000.0|2682208000.0||4.81404027|989356000.0|989356000.0|88012000.0|1.02010397|0.55|2015-12-31|617987000.0|705999000.0|705999000.0|617987000.0|569935000.0|2.86|2.8|2.86|2909060000.0|2909060000.0|823268000.0|4.9882333|1982132000.0|800045000.0|48052000.0|15967661000.0|0.0|14004332000.0|||29220000.0|483953000.0|236170000.0|-85296000.0|781790000.0|-1727691000.0|990778000.0|-15657000.0|503594000.0|472004000.0|472004000.0|0.0|651051000.0|31590000.0|5124323000.0|1334233000.0|4664340000.0|4664340000.0|0.0|1446261000.0|165042000.0|168360000.0|AFSI|16290974000.0|66341000.0|98.70805007|
0|-187400000.0|4998900000.0|2748500000.0|2250400000.0|25.95661605|-204500000.0|651400000.0|651400000.0|5444500000.0|1.64689316|1.08482367|647100000.0|647100000.0|136800000.0|1.02060738|0.0|2009-12-31|235500000.0|372300000.0|372300000.0|235500000.0|193400000.0|1.47|1.44|1.47|2393200000.0|2393200000.0|143400000.0|1.55531453|1071900000.0|800800000.0|42100000.0|2524900000.0|1156700000.0|2596200000.0|1668900000.0|927300000.0|145300000.0|0.0|-61000000.0|0.0|-64900000.0|-184500000.0|347900000.0|46800000.0|135700000.0|135700000.0|135700000.0|0.0|621600000.0|0.0|725200000.0|1517800000.0|6516400000.0|6516400000.0|191900000.0|630100000.0|92200000.0|94100000.0|AGCO|4198100000.0|57700000.0|45.53253796|1079600000.0
1|-132100000.0|5436900000.0|3121000000.0|2315900000.0|28.64655172|-166200000.0|719900000.0|719900000.0|5637900000.0|1.63155418|1.04487662|718000000.0|718000000.0|154300000.0|1.0387931000000001|0.0|2010-12-31|358200000.0|512500000.0|512500000.0|358200000.0|324900000.0|2.38|2.29|2.38|2658400000.0|2658400000.0|272500000.0|2.93642241|1258700000.0|804300000.0|33300000.0|2717800000.0|1233500000.0|2777700000.0|1912900000.0|864800000.0|68500000.0|500000.0|-98600000.0|0.0|-109400000.0|-273100000.0|438700000.0|12300000.0|220500000.0|220500000.0|220500000.0|0.0|682600000.0|0.0|908500000.0|1738300000.0|6896600000.0|6896600000.0|219600000.0|692100000.0|92800000.0|96400000.0|AGCO|4632600000.0|104400000.0|49.92025862|1208100000.0
2|-400600000.0|7257200000.0|3662800000.0|3594400000.0|31.33054393|-298900000.0|724400000.0|724400000.0|6997100000.0|1.6607572|1.41092415|1469800000.0|1469800000.0|173500000.0|1.02615063|0.0|2011-12-31|638100000.0|811600000.0|811600000.0|638100000.0|607900000.0|6.1|5.95|6.1|2995200000.0|2995200000.0|427000000.0|4.466527200000001|1776100000.0|1861000000.0|30200000.0|3936100000.0|1559600000.0|4226000000.0|2205500000.0|2020500000.0|4500000.0|300000.0|835700000.0|0.0|671000000.0|-1363700000.0|725900000.0|-28700000.0|583300000.0|583300000.0|583300000.0|0.0|937000000.0|0.0|970500000.0|2321600000.0|8773200000.0|8773200000.0|275600000.0|869300000.0|95600000.0|98100000.0|AGCO|5396200000.0|24600000.0|56.44560669|1457300000.0
3|-479400000.0|7721800000.0|3954700000.0|3767100000.0|35.51184346|-339600000.0|781300000.0|781300000.0|7839000000.0|1.60447095|1.22492895|1286800000.0|1286800000.0|229900000.0|1.01544799|0.0|2012-12-31|717600000.0|947500000.0|947500000.0|717600000.0|660000000.0|5.38|5.3|5.38|3448200000.0|3448200000.0|326800000.0|3.36560247|2123200000.0|1799500000.0|57600000.0|3963000000.0|1703100000.0|4223800000.0|2464800000.0|1759000000.0|56900000.0|-17600000.0|-222700000.0|0.0|-241600000.0|-374700000.0|666400000.0|6800000.0|522100000.0|522100000.0|522100000.0|0.0|888300000.0|0.0|924600000.0|2843700000.0|9962200000.0|9962200000.0|317100000.0|1041200000.0|97100000.0|98600000.0|AGCO|5922300000.0|137900000.0|60.99176107|1489900000.0
4|-510700000.0|8438800000.0|4517100000.0|3921700000.0|41.21479959|-389200000.0|1047200000.0|1047200000.0|8396300000.0|1.60636558|1.09570595|1250200000.0|1250200000.0|259400000.0|1.02158273|0.4|2013-12-31|913700000.0|1173100000.0|1173100000.0|913700000.0|855700000.0|6.14|6.01|6.14|4010200000.0|4010200000.0|407800000.0|4.19116136|2390600000.0|1744300000.0|58000000.0|4085500000.0|2016100000.0|4394000000.0|2812000000.0|1582000000.0|265900000.0|-1000000.0|-58200000.0|-38900000.0|-106800000.0|-408700000.0|797000000.0|-15600000.0|597200000.0|597200000.0|597200000.0|0.0|960300000.0|0.0|940600000.0|3402000000.0|10786900000.0|10786900000.0|353400000.0|1088700000.0|97300000.0|99400000.0|AGCO|6694500000.0|258500000.0|68.80267215|1705100000.0
5|-906500000.0|7368800000.0|3310700000.0|4058100000.0|36.92184154|-298700000.0|363700000.0|363700000.0|7657400000.0|1.49339167|1.12277802|1091900000.0|1091900000.0|280400000.0|1.00856531|0.44|2014-12-31|656500000.0|936900000.0|936900000.0|656500000.0|598100000.0|4.39|4.36|4.39|3448500000.0|3448500000.0|139700000.0|1.49571734|2066300000.0|1746600000.0|58400000.0|4133500000.0|1750700000.0|3871900000.0|2216900000.0|1655000000.0|-683500000.0|-499700000.0|-102000000.0|-40800000.0|-662000000.0|-432900000.0|438400000.0|-27000000.0|410400000.0|410400000.0|410400000.0|0.0|670200000.0|0.0|963800000.0|3771600000.0|9723700000.0|9723700000.0|337000000.0|995400000.0|93400000.0|94200000.0|AGCO|5622200000.0|187700000.0|60.19486081|1093800000.0
